TIME,TEMP,HUM,SOIL,PUMP,FAN,LED
2026-05-25 14:09:16.222770,26.0,42.0,0,0,0,0
2026-05-25 14:09:17.221151,26.0,42.0,100,0,0,0
2026-05-25 14:09:19.076510,26.0,43.0,99,0,0,0
2026-05-25 14:09:20.030528,26.0,43.0,100,0,0,0
2026-05-25 14:09:21.030375,26.0,43.0,100,0,0,0
2026-05-25 14:09:22.042700,26.0,43.0,100,0,0,0
2026-05-25 14:09:23.180741,26.0,43.0,100,0,0,0
2026-05-25 14:09:24.176896,26.0,43.0,100,0,0,0
2026-05-25 14:09:25.147408,26.0,43.0,100,0,0,0
2026-05-25 14:09:26.217802,26.0,43.0,99,0,0,82
2026-05-25 14:09:27.298679,26.0,43.0,99,0,0,5
2026-05-25 14:09:28.315281,26.0,43.0,100,0,0,38
2026-05-25 14:09:29.317177,26.0,43.0,100,0,0,82
2026-05-25 14:09:30.362424,26.0,43.0,99,0,0,100
2026-05-25 14:09:31.478692,26.0,43.0,100,0,59,100
2026-05-25 14:09:32.586683,26.0,43.0,100,0,773,100
2026-05-25 14:09:33.634241,26.0,43.0,100,0,587,100
2026-05-25 14:09:34.557385,26.0,45.0,99,0,0,100
2026-05-25 14:09:35.516322,26.0,45.0,100,0,0,100
2026-05-25 14:09:36.678935,26.0,43.0,100,1,0,100
2026-05-25 14:09:37.727689,26.0,42.0,100,85,0,100
2026-05-25 14:09:38.706066,26.0,40.0,100,100,0,100
2026-05-25 14:09:39.733384,26.0,40.0,100,0,0,100
2026-05-25 14:09:40.785295,26.0,40.0,100,0,0,100
2026-05-25 14:09:41.750765,26.0,40.0,100,0,0,100
2026-05-25 14:09:42.742274,26.0,40.0,100,0,0,100
2026-05-25 14:09:43.768965,26.0,40.0,100,0,0,100
2026-05-25 14:09:44.770501,26.0,40.0,100,0,0,100
2026-05-25 14:09:45.758055,26.0,39.0,100,0,0,100
2026-05-25 14:09:46.891018,26.0,39.0,100,0,0,100
2026-05-25 14:09:47.861268,26.0,39.0,100,0,0,100
2026-05-25 14:09:48.950402,26.0,39.0,100,0,0,100
2026-05-25 14:09:50.094833,26.0,39.0,100,0,0,100
2026-05-25 14:09:51.333778,26.0,40.0,100,0,0,100
2026-05-25 14:09:52.484748,26.0,40.0,100,0,0,100
2026-05-25 14:09:53.817586,26.0,40.0,100,0,0,100
2026-05-25 14:09:54.863787,26.0,40.0,100,0,0,100
2026-05-25 14:09:55.861687,26.0,40.0,100,0,0,100
2026-05-25 14:09:56.988476,26.0,40.0,100,0,0,100
2026-05-25 14:09:58.072027,26.0,42.0,100,0,0,100
2026-05-25 14:09:59.242135,26.0,42.0,100,0,0,100
2026-05-25 14:10:00.302584,26.0,42.0,100,0,0,100
2026-05-25 14:10:01.416102,26.0,42.0,100,0,0,100
2026-05-25 14:10:02.476760,26.0,42.0,100,0,0,100
2026-05-25 14:10:03.628585,26.0,42.0,100,0,0,100
2026-05-25 14:10:04.707930,26.0,42.0,100,0,0,100
2026-05-25 14:10:05.873032,26.0,42.0,100,0,0,100
2026-05-25 14:10:06.900632,26.0,43.0,100,0,0,100
