TIME,TEMP,HUM,SOIL,PUMP,FAN,LED
2026-05-25 11:20:29.908795,23.0,70.0,100,0,0,0
2026-05-25 11:20:30.737822,23.0,70.0,100,0,0,0
2026-05-25 11:20:32.567486,23.0,70.0,100,0,0,0
2026-05-25 11:20:33.229884,23.0,70.0,100,0,0,0
2026-05-25 11:20:34.352006,23.0,70.0,100,0,0,0
2026-05-25 11:20:35.216783,23.0,70.0,100,0,0,0
2026-05-25 11:20:36.271150,23.0,70.0,100,0,0,0
2026-05-25 11:20:37.193678,23.0,70.0,100,0,0,0
2026-05-25 11:20:38.214275,23.0,70.0,100,0,0,0
2026-05-25 11:20:39.260771,23.0,70.0,100,0,0,0
2026-05-25 11:20:40.311482,23.0,70.0,100,0,0,0
2026-05-25 11:20:41.234186,23.0,70.0,100,0,0,0
2026-05-25 11:20:42.253790,23.0,70.0,100,0,0,0
2026-05-25 11:20:43.285761,23.0,70.0,100,0,0,0
2026-05-25 11:20:44.290379,23.0,70.0,100,0,0,0
2026-05-25 11:20:45.342639,23.0,70.0,100,0,0,0
2026-05-25 11:20:46.283101,23.0,70.0,100,0,0,0
2026-05-25 11:20:47.293179,23.0,70.0,100,0,0,0
2026-05-25 11:20:48.297990,23.0,70.0,100,0,0,0
2026-05-25 11:20:49.320454,23.0,70.0,100,0,0,0
2026-05-25 11:20:50.325020,23.0,70.0,100,0,0,0
2026-05-25 11:20:51.314340,23.0,70.0,100,0,0,0
2026-05-25 11:20:52.341351,23.0,70.0,100,0,0,0
2026-05-25 11:20:53.360217,23.0,70.0,100,0,0,0
2026-05-25 11:20:54.358224,23.0,70.0,100,0,0,0
2026-05-25 11:20:55.411684,23.0,70.0,100,0,0,0
2026-05-25 11:20:56.426621,23.0,70.0,100,0,0,0
2026-05-25 11:20:57.425859,23.0,70.0,100,0,0,0
2026-05-25 11:20:58.434944,23.0,70.0,100,0,0,0
2026-05-25 11:20:59.480691,23.0,70.0,100,0,0,0
2026-05-25 11:21:00.490254,23.0,70.0,100,0,0,0
2026-05-25 11:21:01.496433,23.0,70.0,100,0,0,0
2026-05-25 11:21:02.562384,23.0,70.0,100,0,0,0
2026-05-25 11:21:03.535617,23.0,70.0,100,0,0,0
2026-05-25 11:21:04.738073,23.0,70.0,100,0,0,0
2026-05-25 11:21:06.754184,23.0,70.0,100,0,0,0
2026-05-25 11:21:06.808219,23.0,70.0,100,0,0,0
2026-05-25 11:21:07.825977,23.0,70.0,100,0,0,0
2026-05-25 11:21:09.120479,23.0,70.0,100,0,0,0
2026-05-25 11:21:09.975839,23.0,70.0,100,0,0,0
2026-05-25 11:21:17.719938,23.0,70.0,100,0,0,0
2026-05-25 11:21:17.810087,23.0,70.0,100,0,0,0
2026-05-25 11:21:17.999699,23.0,70.0,100,0,0,0
2026-05-25 11:21:23.971413,23.0,70.0,100,0,0,0
2026-05-25 11:21:25.325684,23.0,70.0,100,0,0,0
2026-05-25 11:21:26.559864,23.0,70.0,100,0,0,0
2026-05-25 11:21:27.056904,23.0,70.0,100,0,0,0
2026-05-25 11:21:32.405041,23.0,70.0,100,0,0,0
2026-05-25 11:21:33.250158,23.0,70.0,100,0,0,0
2026-05-25 11:21:34.280358,23.0,70.0,100,0,0,0
2026-05-25 11:21:35.300359,23.0,70.0,100,0,0,0
2026-05-25 11:21:36.277379,23.0,70.0,100,0,0,0
2026-05-25 11:21:37.300157,23.0,70.0,100,0,0,0
2026-05-25 11:21:38.382041,23.0,70.0,100,0,0,0
2026-05-25 11:21:39.341616,23.0,70.0,100,0,0,0
2026-05-25 11:21:40.348262,23.0,70.0,100,0,0,0
2026-05-25 11:21:41.353339,23.0,70.0,100,0,0,0
2026-05-25 11:21:42.341749,23.0,70.0,100,0,0,0
2026-05-25 11:21:43.405506,23.0,70.0,100,0,0,0
2026-05-25 11:21:44.397781,24.0,70.0,100,0,0,0
2026-05-25 11:21:45.427323,23.0,70.0,100,0,0,0
2026-05-25 11:21:46.410101,23.0,70.0,100,0,0,0
2026-05-25 11:21:47.458604,23.0,70.0,100,0,0,0
2026-05-25 11:21:48.460324,23.0,70.0,100,0,0,0
2026-05-25 11:21:49.460689,24.0,71.0,100,0,0,0
2026-05-25 11:21:50.470622,24.0,70.0,100,0,0,0
2026-05-25 11:21:51.476532,23.0,70.0,100,0,0,0
