TIME,TEMP,HUM,SOIL,PUMP,FAN,LED
2026-05-23 22:05:51.116908,26.0,60.0,100,0,0,0
2026-05-23 22:05:52.417264,26.0,60.0,100,0,0,0
2026-05-23 22:05:53.727173,26.0,60.0,100,0,0,0
2026-05-23 22:05:54.734646,26.0,60.0,100,0,0,0
2026-05-23 22:05:55.752031,26.0,60.0,100,0,0,0
2026-05-23 22:05:56.789076,26.0,60.0,100,0,0,0
2026-05-23 22:05:57.798581,26.0,60.0,99,0,0,0
2026-05-23 22:05:59.973995,26.0,60.0,100,0,0,0
2026-05-23 22:06:00.983574,26.0,60.0,100,0,0,0
2026-05-23 22:06:02.005733,26.0,60.0,100,0,0,0
2026-05-23 22:06:03.015078,26.0,60.0,98,0,0,0
2026-05-23 22:06:04.043736,26.0,60.0,100,0,0,0
2026-05-23 22:06:05.037843,26.0,60.0,99,0,0,0
2026-05-23 22:06:06.047177,26.0,60.0,100,0,0,0
2026-05-23 22:06:07.078331,26.0,60.0,98,0,0,0
2026-05-23 22:06:08.069838,26.0,60.0,100,0,0,0
2026-05-23 22:06:09.115289,26.0,60.0,99,0,0,0
2026-05-23 22:06:10.109553,26.0,60.0,100,0,0,0
2026-05-23 22:06:11.133564,26.0,60.0,100,0,0,0
2026-05-23 22:06:12.125415,26.0,60.0,100,0,0,0
2026-05-23 22:06:13.152558,26.0,60.0,99,0,0,0
2026-05-23 22:06:14.153264,26.0,60.0,100,0,0,0
2026-05-23 22:06:15.160576,26.0,60.0,100,0,0,0
2026-05-23 22:06:16.164737,26.0,60.0,100,0,0,0
2026-05-23 22:06:17.187403,26.0,60.0,100,0,0,0
2026-05-23 22:06:18.215651,26.0,60.0,100,0,0,0
2026-05-23 22:06:19.208571,26.0,60.0,99,0,0,0
2026-05-23 22:06:20.228527,26.0,60.0,100,0,0,0
2026-05-23 22:06:21.242469,26.0,60.0,99,0,0,0
2026-05-23 22:06:22.279085,26.0,60.0,100,0,0,0
2026-05-23 22:06:23.250679,26.0,60.0,99,0,0,0
2026-05-23 22:06:24.268981,26.0,60.0,100,0,0,0
2026-05-23 22:06:25.302069,26.0,60.0,99,0,0,0
2026-05-23 22:06:26.275379,26.0,60.0,100,0,0,0
2026-05-23 22:06:27.275721,26.0,60.0,99,0,0,0
2026-05-23 22:06:28.277771,26.0,60.0,100,0,0,0
2026-05-23 22:06:29.269144,26.0,60.0,100,0,0,0
2026-05-23 22:06:30.280228,26.0,60.0,100,0,0,0
2026-05-23 22:06:31.301043,26.0,60.0,99,0,0,0
2026-05-23 22:06:32.305822,26.0,60.0,100,0,0,0
2026-05-23 22:06:33.334076,26.0,60.0,99,0,0,0
2026-05-23 22:06:34.340366,26.0,60.0,99,0,0,0
2026-05-23 22:06:35.322201,26.0,60.0,100,0,0,0
2026-05-23 22:06:36.330290,26.0,60.0,100,0,0,0
2026-05-23 22:06:37.358752,26.0,60.0,100,0,0,0
2026-05-23 22:06:38.366301,26.0,60.0,100,0,0,0
2026-05-23 22:06:39.393193,26.0,60.0,98,0,0,0
2026-05-23 22:06:40.415344,26.0,60.0,100,0,0,0
2026-05-23 22:06:41.430795,26.0,60.0,100,0,0,0
2026-05-23 22:06:42.407115,26.0,60.0,100,0,0,0
2026-05-23 22:06:43.434633,26.0,60.0,100,0,0,0
2026-05-23 22:06:44.445649,26.0,60.0,99,0,0,0
2026-05-23 22:06:45.444318,26.0,60.0,99,0,0,0
2026-05-23 22:06:46.457106,26.0,60.0,100,0,0,0
2026-05-23 22:06:47.435277,26.0,60.0,100,0,0,0
2026-05-23 22:06:48.457240,26.0,60.0,100,0,0,0
2026-05-23 22:06:49.463415,26.0,60.0,100,0,0,0
2026-05-23 22:06:50.472590,26.0,60.0,100,0,0,0
2026-05-23 22:06:51.455078,26.0,60.0,99,0,0,0
2026-05-23 22:06:52.468492,26.0,60.0,100,0,0,0
2026-05-23 22:06:53.483058,26.0,60.0,100,0,0,0
2026-05-23 22:06:54.480730,26.0,60.0,100,0,0,0
2026-05-23 22:06:55.462834,26.0,60.0,100,0,0,0
2026-05-23 22:06:56.512654,26.0,60.0,100,0,0,0
2026-05-23 22:06:57.516510,26.0,60.0,99,0,0,0
2026-05-23 22:06:58.505396,26.0,60.0,100,0,0,0
2026-05-23 22:06:59.479249,26.0,60.0,99,0,0,0
2026-05-23 22:07:00.506500,26.0,60.0,100,0,0,0
2026-05-23 22:07:01.509443,26.0,60.0,100,0,0,0
2026-05-23 22:07:02.496604,26.0,59.0,100,0,0,0
