TIME,TEMP,HUM,SOIL,PUMP,FAN,LED
2026-05-23 21:50:29.277107,25.0,61.0,0,0,0,0
2026-05-23 21:50:30.280838,25.0,61.0,100,0,0,0
2026-05-23 21:50:31.283191,25.0,61.0,100,0,0,0
2026-05-23 21:50:32.292751,25.0,61.0,99,0,0,0
2026-05-23 21:50:33.308718,25.0,61.0,100,0,0,72
2026-05-23 21:50:34.554853,25.0,61.0,100,0,0,97
2026-05-23 21:50:35.314552,25.0,61.0,100,0,0,0
2026-05-23 21:50:36.303583,25.0,61.0,100,0,0,100
2026-05-23 21:50:37.375574,25.0,61.0,100,0,0,91
2026-05-23 21:50:38.330322,25.0,61.0,100,0,0,91
2026-05-23 21:50:39.332543,25.0,61.0,100,0,625,91
2026-05-23 21:50:40.330504,25.0,61.0,100,0,663,91
2026-05-23 21:50:41.383544,25.0,61.0,98,0,701,91
2026-05-23 21:50:42.385931,25.0,61.0,100,0,739,91
2026-05-23 21:50:43.453113,25.0,61.0,99,0,777,91
2026-05-23 21:50:44.442683,25.0,60.0,100,0,814,91
2026-05-23 21:50:45.509878,25.0,57.0,100,0,822,91
2026-05-23 21:50:46.511159,25.0,54.0,100,0,769,91
2026-05-23 21:50:47.569708,25.0,53.0,100,0,710,91
2026-05-23 21:50:48.597596,25.0,50.0,100,0,706,91
2026-05-23 21:50:49.620035,25.0,50.0,99,0,640,91
2026-05-23 21:50:50.619432,25.0,49.0,99,0,658,91
2026-05-23 21:50:51.673691,25.0,47.0,100,0,646,91
2026-05-23 21:50:52.686290,25.0,46.0,100,0,602,91
2026-05-23 21:50:53.740210,25.0,46.0,100,0,585,91
2026-05-23 21:50:54.729918,25.0,45.0,100,0,596,91
2026-05-23 21:50:55.812517,25.0,45.0,100,0,577,91
2026-05-23 21:50:56.808775,25.0,43.0,100,0,586,91
2026-05-23 21:50:57.813472,25.0,43.0,100,0,535,91
2026-05-23 21:50:58.822193,25.0,42.0,100,0,541,91
2026-05-23 21:50:59.871576,25.0,42.0,100,0,516,91
2026-05-23 21:51:00.872515,25.0,42.0,100,0,520,91
2026-05-23 21:51:01.927578,25.0,40.0,100,0,524,91
2026-05-23 21:51:02.930396,25.0,40.0,100,0,0,91
2026-05-23 21:51:03.999647,25.0,40.0,100,0,0,91
2026-05-23 21:51:05.005477,25.0,40.0,100,0,0,91
2026-05-23 21:51:06.053973,25.0,39.0,100,0,0,91
2026-05-23 21:51:07.089328,25.0,40.0,100,0,0,91
2026-05-23 21:51:08.118595,25.0,40.0,100,0,0,91
2026-05-23 21:51:09.113721,25.0,40.0,100,0,0,91
2026-05-23 21:51:10.134428,25.0,40.0,99,0,0,91
2026-05-23 21:51:11.222771,25.0,40.0,100,0,0,91
2026-05-23 21:51:12.223718,25.0,40.0,100,0,0,91
2026-05-23 21:51:13.228186,25.0,40.0,100,0,0,91
2026-05-23 21:51:14.271036,25.0,40.0,100,0,0,91
2026-05-23 21:51:15.283093,25.0,40.0,100,0,0,91
2026-05-23 21:51:16.388936,25.0,40.0,100,0,0,91
2026-05-23 21:51:17.366648,25.0,40.0,100,0,0,91
