TIME,TEMP,HUM,SOIL,PUMP,FAN,LED
2026-05-23 20:37:47.353789,0.0,0.0,0,0,0,0
2026-05-23 20:37:48.354047,23.0,63.0,100,0,0,0
2026-05-23 20:37:49.408833,23.0,63.0,100,0,0,0
2026-05-23 20:37:50.430545,23.0,63.0,100,0,0,0
2026-05-23 20:37:51.439765,23.0,63.0,100,0,0,0
2026-05-23 20:37:52.564105,23.0,63.0,100,0,195,0
2026-05-23 20:37:53.846112,23.0,63.0,100,0,738,0
2026-05-23 20:37:54.598260,23.0,63.0,100,0,0,0
2026-05-23 20:37:55.465869,23.0,63.0,100,0,0,0
2026-05-23 20:37:56.468257,23.0,63.0,100,0,0,0
2026-05-23 20:37:57.516032,23.0,63.0,100,0,0,68
2026-05-23 20:37:58.470328,23.0,63.0,100,0,0,68
2026-05-23 20:37:59.509452,23.0,63.0,100,0,0,68
2026-05-23 20:38:00.500444,23.0,63.0,100,0,0,68
2026-05-23 20:38:01.594043,23.0,63.0,100,0,685,68
2026-05-23 20:38:02.594394,23.0,63.0,99,0,726,68
2026-05-23 20:38:03.657197,23.0,63.0,100,0,768,68
2026-05-23 20:38:04.777954,23.0,63.0,100,0,809,68
2026-05-23 20:38:05.764303,23.0,63.0,99,0,851,68
2026-05-23 20:38:06.765634,23.0,62.0,100,0,892,68
2026-05-23 20:38:07.820245,23.0,59.0,100,0,904,68
2026-05-23 20:38:08.833274,23.0,57.0,100,0,854,68
2026-05-23 20:38:09.840655,23.0,56.0,100,0,828,68
2026-05-23 20:38:10.849209,23.0,55.0,100,0,829,68
2026-05-23 20:38:11.893851,23.0,53.0,99,0,828,68
2026-05-23 20:38:12.893703,23.0,52.0,99,0,796,68
2026-05-23 20:38:13.951715,23.0,50.0,99,0,789,68
2026-05-23 20:38:14.952069,23.0,49.0,100,0,751,68
2026-05-23 20:38:16.030629,23.0,49.0,100,0,739,68
2026-05-23 20:38:17.060450,23.0,48.0,100,0,756,68
2026-05-23 20:38:18.112778,23.0,48.0,99,0,742,68
2026-05-23 20:38:19.120522,23.0,46.0,100,0,756,68
2026-05-23 20:38:20.165727,23.0,46.0,100,0,711,68
2026-05-23 20:38:21.173688,23.0,46.0,99,0,722,68
2026-05-23 20:38:22.223583,23.0,45.0,100,0,733,68
2026-05-23 20:38:23.224585,23.0,45.0,100,0,714,68
2026-05-23 20:38:24.283532,23.0,45.0,100,0,723,68
2026-05-23 20:38:25.287286,23.0,45.0,100,0,732,68
2026-05-23 20:38:26.350082,23.0,45.0,100,0,741,68
2026-05-23 20:38:27.341462,23.0,43.0,100,0,750,68
2026-05-23 20:38:28.591539,23.0,43.0,99,0,699,68
2026-05-23 20:38:29.441353,23.0,43.0,100,0,705,68
2026-05-23 20:38:30.441362,23.0,43.0,99,0,710,68
2026-05-23 20:38:31.444486,23.0,43.0,100,0,715,68
2026-05-23 20:38:32.445689,23.0,43.0,99,0,721,68
2026-05-23 20:38:33.548271,23.0,42.0,100,0,726,68
2026-05-23 20:38:34.547673,23.0,42.0,100,0,702,68
2026-05-23 20:38:35.603200,23.0,42.0,100,0,705,68
