TIME,TEMP,HUM,SOIL,PUMP,FAN,LED
2026-05-23 22:01:18.940152,26.0,59.0,98,0,0,0
2026-05-23 22:01:19.932891,26.0,59.0,100,0,0,0
2026-05-23 22:01:20.986394,26.0,59.0,100,0,0,0
2026-05-23 22:01:21.991091,26.0,59.0,100,0,0,0
2026-05-23 22:01:22.996137,26.0,59.0,100,0,0,0
2026-05-23 22:01:24.014906,26.0,59.0,100,0,0,0
2026-05-23 22:01:25.019058,26.0,59.0,100,0,0,0
2026-05-23 22:01:26.002175,26.0,59.0,100,0,0,0
2026-05-23 22:01:27.018132,26.0,59.0,100,0,0,0
2026-05-23 22:01:28.063232,26.0,59.0,100,0,0,0
2026-05-23 22:01:29.064204,26.0,59.0,100,0,0,0
2026-05-23 22:01:30.062627,26.0,59.0,100,0,0,0
2026-05-23 22:01:31.049244,26.0,59.0,99,0,0,0
2026-05-23 22:01:32.080900,26.0,59.0,100,0,0,0
2026-05-23 22:01:33.124979,26.0,59.0,100,0,0,0
2026-05-23 22:01:34.138198,26.0,59.0,100,0,0,0
2026-05-23 22:01:35.164523,26.0,59.0,99,0,0,0
2026-05-23 22:01:36.172351,26.0,59.0,100,0,0,0
2026-05-23 22:01:37.197710,26.0,59.0,99,0,0,0
2026-05-23 22:01:38.203474,26.0,59.0,100,0,0,0
2026-05-23 22:01:39.192122,26.0,59.0,100,0,0,0
2026-05-23 22:01:40.255433,26.0,59.0,100,0,0,0
2026-05-23 22:01:41.272025,26.0,59.0,100,0,0,0
2026-05-23 22:01:42.250068,26.0,59.0,100,0,0,0
2026-05-23 22:01:43.275856,26.0,59.0,100,0,0,0
2026-05-23 22:01:44.340580,26.0,59.0,100,0,0,0
2026-05-23 22:01:45.352286,26.0,59.0,98,0,0,0
2026-05-23 22:01:46.375237,26.0,59.0,100,0,0,0
2026-05-23 22:01:47.369945,26.0,59.0,100,0,0,0
2026-05-23 22:01:48.379812,26.0,59.0,100,0,0,0
2026-05-23 22:01:49.397790,26.0,59.0,99,0,0,0
2026-05-23 22:01:50.427787,26.0,59.0,100,0,0,0
2026-05-23 22:01:51.415844,26.0,59.0,100,0,0,0
2026-05-23 22:01:52.469827,26.0,59.0,100,0,0,0
2026-05-23 22:01:53.464721,26.0,59.0,99,0,0,0
2026-05-23 22:01:54.485071,26.0,59.0,100,0,0,0
2026-05-23 22:01:55.473303,26.0,59.0,100,0,0,0
2026-05-23 22:01:56.551719,26.0,59.0,100,0,0,0
2026-05-23 22:01:57.516902,26.0,59.0,100,0,0,0
2026-05-23 22:01:58.567763,26.0,59.0,100,0,0,0
2026-05-23 22:01:59.568264,26.0,59.0,99,0,0,0
2026-05-23 22:02:00.595122,26.0,59.0,100,0,0,0
2026-05-23 22:02:01.608510,26.0,59.0,100,0,0,0
2026-05-23 22:02:02.666132,26.0,59.0,100,0,0,0
2026-05-23 22:02:03.640193,26.0,59.0,100,0,0,0
2026-05-23 22:02:04.657324,26.0,59.0,100,0,0,0
2026-05-23 22:02:05.675683,26.0,59.0,100,0,0,0
2026-05-23 22:02:06.729751,26.0,59.0,100,0,0,0
2026-05-23 22:02:07.728711,26.0,59.0,100,0,0,0
2026-05-23 22:02:08.735303,26.0,59.0,100,0,0,0
2026-05-23 22:02:09.757345,26.0,59.0,100,0,0,0
2026-05-23 22:02:10.776056,26.0,59.0,100,0,0,0
2026-05-23 22:02:11.761581,26.0,59.0,99,0,0,0
2026-05-23 22:02:12.775244,26.0,59.0,100,0,0,0
2026-05-23 22:02:13.799163,26.0,59.0,99,0,0,0
2026-05-23 22:02:14.810375,26.0,59.0,100,0,0,0
2026-05-23 22:02:15.877496,26.0,59.0,100,0,0,0
2026-05-23 22:02:16.851187,26.0,59.0,100,0,0,0
2026-05-23 22:02:17.875853,26.0,59.0,99,0,0,0
2026-05-23 22:02:18.875519,26.0,59.0,100,0,0,0
2026-05-23 22:02:19.876104,26.0,59.0,100,0,0,0
2026-05-23 22:02:20.905048,26.0,59.0,100,0,0,0
2026-05-23 22:02:21.927703,26.0,59.0,100,0,0,0
2026-05-23 22:02:22.940990,26.0,59.0,100,0,0,0
2026-05-23 22:02:23.939622,26.0,59.0,100,0,0,0
2026-05-23 22:02:24.943538,26.0,59.0,100,0,0,0
2026-05-23 22:02:25.989516,26.0,59.0,100,0,0,0
2026-05-23 22:02:26.999183,26.0,59.0,100,0,0,0
2026-05-23 22:02:27.986357,26.0,59.0,98,0,0,0
2026-05-23 22:02:29.025672,26.0,59.0,100,0,0,0
2026-05-23 22:02:30.034133,26.0,59.0,99,0,0,0
2026-05-23 22:02:31.066994,26.0,59.0,100,0,0,0
2026-05-23 22:02:32.082288,26.0,59.0,100,0,0,0
2026-05-23 22:02:33.102046,26.0,59.0,100,0,0,0
2026-05-23 22:02:34.114051,26.0,59.0,99,0,0,0
2026-05-23 22:02:35.163014,26.0,59.0,100,0,0,0
2026-05-23 22:02:36.124843,26.0,59.0,99,0,0,0
2026-05-23 22:02:37.160313,26.0,59.0,100,0,0,0
2026-05-23 22:02:38.155529,26.0,59.0,100,0,0,0
2026-05-23 22:02:39.151477,26.0,59.0,100,0,0,0
2026-05-23 22:02:40.156257,26.0,59.0,100,0,0,0
2026-05-23 22:02:41.188840,26.0,59.0,100,0,0,0
2026-05-23 22:02:42.218270,26.0,59.0,99,0,0,0
2026-05-23 22:02:43.243863,26.0,59.0,100,0,0,0
2026-05-23 22:02:44.245355,26.0,59.0,100,0,0,0
2026-05-23 22:02:45.276946,26.0,59.0,100,0,0,0
2026-05-23 22:02:46.279745,26.0,59.0,100,0,0,0
2026-05-23 22:02:47.319626,26.0,59.0,100,0,0,0
2026-05-23 22:02:48.325549,26.0,59.0,100,0,0,0
2026-05-23 22:02:49.342865,26.0,59.0,100,0,0,0
2026-05-23 22:02:50.369600,26.0,59.0,99,0,0,0
2026-05-23 22:02:51.414805,26.0,59.0,100,0,0,0
2026-05-23 22:02:52.412291,26.0,59.0,100,0,0,0
2026-05-23 22:02:53.411321,26.0,59.0,100,0,0,0
2026-05-23 22:02:54.439557,26.0,59.0,100,0,0,0
2026-05-23 22:02:55.453304,26.0,59.0,100,0,0,0
2026-05-23 22:02:56.432629,26.0,59.0,99,0,0,0
2026-05-23 22:02:57.471459,26.0,59.0,100,0,0,0
2026-05-23 22:02:58.469421,26.0,59.0,98,0,0,0
2026-05-23 22:02:59.517044,26.0,59.0,100,0,0,0
2026-05-23 22:03:00.529156,26.0,59.0,96,0,0,0
2026-05-23 22:03:01.559306,26.0,59.0,100,0,0,0
2026-05-23 22:03:02.572353,26.0,59.0,100,0,0,0
2026-05-23 22:03:03.617745,26.0,59.0,100,0,0,0
2026-05-23 22:03:04.603894,26.0,59.0,100,0,0,0
2026-05-23 22:03:05.613066,26.0,59.0,100,0,0,0
2026-05-23 22:03:06.648505,26.0,59.0,98,0,0,0
2026-05-23 22:03:07.649115,26.0,59.0,100,0,0,0
2026-05-23 22:03:08.648184,26.0,59.0,100,0,0,0
2026-05-23 22:03:09.644668,26.0,59.0,100,0,0,0
2026-05-23 22:03:10.671800,26.0,59.0,100,0,0,0
2026-05-23 22:03:11.697975,26.0,59.0,100,0,0,0
2026-05-23 22:03:12.779212,26.0,59.0,100,0,0,0
2026-05-23 22:03:13.798134,26.0,59.0,100,0,0,0
2026-05-23 22:03:14.795554,26.0,59.0,99,0,0,0
2026-05-23 22:03:15.855765,26.0,59.0,100,0,0,0
2026-05-23 22:03:16.956890,26.0,59.0,100,0,0,0
2026-05-23 22:03:17.915820,26.0,59.0,100,0,0,0
2026-05-23 22:03:18.948390,26.0,59.0,100,0,0,0
2026-05-23 22:03:19.954893,26.0,59.0,100,0,0,0
2026-05-23 22:03:20.960008,26.0,59.0,100,0,0,0
2026-05-23 22:03:21.971841,26.0,59.0,100,0,0,0
2026-05-23 22:03:23.012230,26.0,59.0,100,0,0,0
2026-05-23 22:03:24.031872,26.0,59.0,100,0,0,0
2026-05-23 22:03:25.035603,26.0,59.0,100,0,0,0
2026-05-23 22:03:26.059436,26.0,59.0,100,0,0,0
2026-05-23 22:03:27.092650,26.0,59.0,100,0,0,0
2026-05-23 22:03:28.110540,26.0,59.0,100,0,0,0
2026-05-23 22:03:29.151010,26.0,59.0,99,0,0,0
2026-05-23 22:03:30.164400,26.0,59.0,100,0,0,0
2026-05-23 22:03:31.184852,26.0,59.0,100,0,0,0
2026-05-23 22:03:32.164380,26.0,59.0,100,0,0,0
2026-05-23 22:03:33.182790,26.0,59.0,99,0,0,0
2026-05-23 22:03:34.188271,26.0,59.0,100,0,0,0
2026-05-23 22:03:35.196352,26.0,60.0,99,0,0,0
2026-05-23 22:03:36.197200,26.0,59.0,100,0,0,0
2026-05-23 22:03:37.216989,26.0,59.0,100,0,0,0
2026-05-23 22:03:38.283111,26.0,59.0,100,0,0,0
2026-05-23 22:03:39.264828,26.0,59.0,100,0,0,0
2026-05-23 22:03:40.295205,26.0,59.0,100,0,0,0
2026-05-23 22:03:41.323398,26.0,59.0,100,0,0,0
2026-05-23 22:03:42.351962,26.0,59.0,100,0,0,0
2026-05-23 22:03:43.355796,26.0,59.0,100,0,0,0
2026-05-23 22:03:44.388891,26.0,59.0,100,0,0,0
2026-05-23 22:03:45.389427,26.0,60.0,100,0,0,0
2026-05-23 22:03:46.423431,26.0,59.0,100,0,0,0
2026-05-23 22:03:47.421123,26.0,59.0,100,0,0,0
2026-05-23 22:03:48.411893,26.0,59.0,100,0,0,0
2026-05-23 22:03:49.444412,26.0,59.0,99,0,0,0
2026-05-23 22:03:50.460528,26.0,59.0,100,0,0,0
2026-05-23 22:03:51.477666,26.0,59.0,100,0,0,0
2026-05-23 22:03:52.477743,26.0,59.0,100,0,0,0
2026-05-23 22:03:53.511283,26.0,59.0,99,0,0,0
2026-05-23 22:03:54.528471,26.0,59.0,100,0,0,0
2026-05-23 22:03:55.548039,26.0,59.0,99,0,0,0
2026-05-23 22:03:56.581838,26.0,59.0,100,0,0,0
2026-05-23 22:03:57.599046,26.0,59.0,100,0,0,0
2026-05-23 22:03:58.610678,26.0,60.0,100,0,0,0
