TIME,TEMP,HUM,SOIL,PUMP,FAN,LED
2026-05-25 14:12:59.479584,26.0,56.0,100,0,0,0
2026-05-25 14:13:00.627409,26.0,56.0,100,0,0,0
2026-05-25 14:13:01.496508,26.0,56.0,100,0,0,0
2026-05-25 14:13:02.511318,26.0,56.0,100,0,0,0
2026-05-25 14:13:03.524201,26.0,56.0,100,0,250,0
2026-05-25 14:13:04.520020,26.0,56.0,100,0,189,0
2026-05-25 14:13:05.620530,26.0,56.0,100,0,200,0
2026-05-25 14:13:06.690667,26.0,56.0,100,0,211,0
2026-05-25 14:13:07.752066,26.0,56.0,100,0,222,0
2026-05-25 14:13:08.834284,26.0,56.0,100,0,232,0
2026-05-25 14:13:09.916403,26.0,56.0,100,0,243,0
2026-05-25 14:13:10.970897,26.0,56.0,100,0,254,0
2026-05-25 14:13:12.030951,26.0,56.0,100,0,265,0
2026-05-25 14:13:13.088290,26.0,54.0,100,0,276,0
2026-05-25 14:13:14.157960,26.0,53.0,100,0,227,0
2026-05-25 14:13:15.247054,26.0,50.0,100,0,204,0
2026-05-25 14:13:16.306995,26.0,49.0,99,0,0,0
2026-05-25 14:13:17.371059,26.0,47.0,100,0,0,0
2026-05-25 14:13:18.432339,26.0,47.0,100,0,0,0
2026-05-25 14:13:19.500750,26.0,46.0,100,0,0,0
2026-05-25 14:13:20.575818,26.0,46.0,100,0,0,0
2026-05-25 14:13:21.638509,26.0,45.0,100,0,0,0
2026-05-25 14:13:22.696857,26.0,45.0,100,0,0,0
2026-05-25 14:13:23.760714,26.0,45.0,100,0,0,0
2026-05-25 14:13:24.835145,26.0,45.0,100,0,0,0
2026-05-25 14:13:25.912604,26.0,43.0,100,0,0,0
2026-05-25 14:13:26.973643,26.0,43.0,100,0,0,0
2026-05-25 14:13:28.031370,26.0,43.0,100,0,0,0
2026-05-25 14:13:29.093039,26.0,43.0,100,0,0,0
2026-05-25 14:13:30.159864,26.0,43.0,100,0,0,0
2026-05-25 14:13:31.249708,26.0,43.0,100,0,0,0
2026-05-25 14:13:32.326965,26.0,43.0,100,0,0,0
2026-05-25 14:13:33.420706,26.0,43.0,100,0,0,0
2026-05-25 14:13:34.484790,26.0,43.0,100,0,0,0
2026-05-25 14:13:35.493823,26.0,43.0,100,0,0,0
2026-05-25 14:13:36.487390,26.0,43.0,100,0,0,0
2026-05-25 14:13:37.496615,26.0,43.0,100,0,0,0
2026-05-25 14:13:38.601956,26.0,43.0,100,0,0,0
2026-05-25 14:13:39.601448,26.0,43.0,100,0,0,0
2026-05-25 14:13:40.681711,26.0,45.0,100,0,0,0
2026-05-25 14:13:41.677904,26.0,45.0,99,0,0,0
2026-05-25 14:13:42.676684,26.0,45.0,100,0,0,0
2026-05-25 14:13:43.675518,26.0,45.0,100,0,0,0
2026-05-25 14:13:44.732799,26.0,45.0,100,0,0,0
2026-05-25 14:13:45.737497,26.0,45.0,100,0,0,0
2026-05-25 14:13:46.794591,26.0,45.0,100,0,0,0
2026-05-25 14:13:47.789767,26.0,45.0,99,0,0,0
2026-05-25 14:13:48.819445,26.0,45.0,100,0,0,0
2026-05-25 14:13:49.820163,26.0,46.0,100,0,0,0
2026-05-25 14:13:50.886472,26.0,46.0,100,0,0,0
2026-05-25 14:13:51.875459,26.0,46.0,100,0,0,0
2026-05-25 14:13:52.974069,26.0,46.0,100,0,0,0
2026-05-25 14:13:53.973713,26.0,46.0,100,0,0,0
2026-05-25 14:13:55.033160,26.0,46.0,100,0,0,0
2026-05-25 14:13:56.045379,26.0,46.0,100,0,0,0
2026-05-25 14:13:57.096758,26.0,47.0,100,0,0,0
2026-05-25 14:13:58.093263,26.0,47.0,100,0,0,0
2026-05-25 14:13:59.157994,26.0,47.0,100,0,0,0
2026-05-25 14:14:00.160703,26.0,47.0,100,0,0,0
2026-05-25 14:14:01.230159,26.0,47.0,100,0,0,0
2026-05-25 14:14:02.218727,26.0,47.0,100,0,0,0
2026-05-25 14:14:03.310291,26.0,47.0,100,0,0,0
2026-05-25 14:14:04.314334,26.0,47.0,100,0,0,0
2026-05-25 14:14:05.365454,26.0,47.0,100,0,0,0
2026-05-25 14:14:06.374621,26.0,47.0,100,0,0,0
2026-05-25 14:14:07.423273,26.0,49.0,100,0,0,0
2026-05-25 14:14:08.464912,26.0,49.0,100,0,0,0
